ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
539157,Weißburgunder Sander trocken QbA 2025,Weingut Sander,Deutschland,Naturland,"6x0,75l",34.9146,5.5746,19
38461,Weißer Burgunder trocken DEMETER QW,Harteneck,Baden-Württemberg,Demeter (Deutschland),"6x0,75l",44.9106,7.1706,19
38868,Armonia blanc Domaine Bassac 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",28.4886,4.5486,19
38125,Armonia rosé Domaine Bassac 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",28.4886,4.5486,19
38124,Armonia rouge Domaine Bassac 2024,Peter Riegel Weinhandel,Frankreich,EG-Bio,"12x0,375l",36.9852,5.905200000000001,19
38126,Armonia rouge Domaine Bassac 2024,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",28.4886,4.5486,19
539680,Armonia rouge Grande Réserve Domaine Bassac 2022,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",42.483000000000004,6.783000000000001,19
539690,Chapelle Saint Pierre Blanc 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",37.056599999999996,5.916599999999995,19
539425,Chapelle Saint Pierre Rosé Saint Chinian AOC 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",37.056599999999996,5.916599999999995,19
539426,Chapelle Saint Pierre Rouge Saint Chinian AOC 2024,Peter Riegel Weinhandel,Frankreich,Umstellungsware,"6x0,75l",37.056599999999996,5.916599999999995,19
539201,Chardonnay BISTROTHÉQUE IGP 2024,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",24.275999999999996,3.8759999999999977,19
539304,Chardonnay Gens et Pierres 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",32.0586,5.118599999999997,19
539310,Château de Caraguilhes rouge Corbières AOP 2023,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",53.47859999999999,8.538599999999995,19
38224,Château Peybonhomme Cru Bourgeois rouge AOC 2022,Peter Riegel Weinhandel,Frankreich,EG-Bio,"0,75l",10.460099999999999,1.6700999999999997,19
538262,Chateau Roy d´Espagne Bordeaux DEMETER AOP 2022,Peter Riegel Weinhandel,Frankreich,Demeter (Deutschland),"6x0,75l",40.340999999999994,6.440999999999995,19
539230,Châteauneuf du Pape André AOC 2022,Peter Riegel Weinhandel,Frankreich,EG-Bio,"0,75l",42.7805,6.830500000000001,19
538268,Coteaux d' Aix-en-Provence rosé AOP 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",33.915,5.414999999999999,19
538251,Côtes-du-Rhône Edition Origine AOP rot 2024,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",28.4886,4.5486,19
38250,Côtes-du-Rhône rouge Carabiniers AOP DEMETER 2022,Peter Riegel Weinhandel,Frankreich,Demeter (Deutschland),"6x0,75l",43.196999999999996,6.8969999999999985,19
538102,Gens et Pierres Sud blanc IGP 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",27.060599999999997,4.320599999999999,19
38118,Gens et Pierres Sud-Sud rosé IGP 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",27.060599999999997,4.320599999999999,19
38119,Gens et Pierres Sud-Sud rouge IGP 2024,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",27.060599999999997,4.320599999999999,19
539597,La Chapelle Saint Chinian Blanc AOC 2021,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",54.9066,8.766599999999997,19
538239,La Croix Simon Bordeaux blanc AOP 2024,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",32.487,5.187000000000001,19
538252,La Croix Simon Bordeaux rouge AOC 2024,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",32.7012,5.2212,19
538228,La Croix Simon Bordeaux rouge superieur AOC 2023,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",37.056599999999996,5.916599999999995,19
539377,La Fête blanc,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",21.063,3.3629999999999995,19
538100,La Fête rosé,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",21.063,3.3629999999999995,19
538122,La Fête rouge 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",21.063,3.3629999999999995,19
539678,Le Blaireau Vieux Carignans 2025 Mas de Quernes,Peter Riegel Weinhandel,Frankreich,Umstellungsware,"6x0,75l",44.9106,7.1706,19
38517,Le Corbeau blanc VdP 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x1,0l",22.9908,3.6708,19
38516,Le Corbeau rosé VdP 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x1,0l",22.9908,3.6708,19
38510,Le Corbeau rouge VdP 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x1,0l",22.9908,3.6708,19
539202,Merlot BISTROTHÉQUE IGP 2022,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",24.275999999999996,3.8759999999999977,19
539684,Merlot Gens et Pierres 2023,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",32.0586,5.118599999999997,19
685448,Saint Michel Chardonnay IGP,Bio Gourmet,Frankreich,95%,"0,75l",10.638599999999999,1.698599999999999,19
38546,Allegria bianco VdT 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",21.1344,3.374399999999998,19
38545,Allegria rosso VdT 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",21.1344,3.374399999999998,19
539572,Appassimento Rosso Veronese IGT Collezione 2020,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",64.1886,10.248599999999996,19
538276,Barbera Torre Vercelli DEMETER DOC 2024,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",32.0586,5.118599999999997,19
539318,Bardolino Chiaretto Corte del Pozzo Rosé 2025 DOC,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",35.6286,5.688599999999997,19
539648,Barolo Piccole Vigne Erbaluna DOCG 2021,Peter Riegel Weinhandel,Italien,EG-Bio,"0,75l",26.775,4.274999999999999,19
539371,Bucefalo Pinot Grigio appassite Lunaria 2025 DEMET,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",48.909,7.8089999999999975,19
539460,Bucefalo Primitivo Vino Passito IGP LunariaDEMETER,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",47.7666,7.626599999999996,19
539268,Bucefalo rosso uve appassite Lunaria DEMETER,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",47.7666,7.626599999999996,19
539272,Cerasuolo d'Abruz. rosato Lunaria DEMETER DOP 2025,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",42.126,6.725999999999999,19
539449,Cerasuolo d'Abruzzo Rosato Osteria DEMETER DOC2024,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
38380,Chardonnay Becco IGT 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",24.418799999999997,3.898799999999998,19
538738,Chardonnay Osteria DEMETER IGT 2025 - BagInBox,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"3,0l",14.517999999999999,2.3179999999999996,19
539253,Chardonnay Osteria DEMETER IGT 2025,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
539664,Chianti classico Casaloste DOCG 2021,Peter Riegel Weinhandel,Italien,EG-Bio,"0,75l",15.815099999999997,2.5250999999999983,19
539451,Chianti La Fraschetta Marcialla DOCG 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",38.199,6.098999999999997,19
38387,Chianti Marcialla DOCG 2024,Peter Riegel Weinhandel,Italien,100% Biozutaten,"6x0,75l",42.483000000000004,6.783000000000001,19
539267,Chianti San Michele DOCG' 2022,Peter Riegel Weinhandel,Italien,100% Biozutaten,"6x0,75l",42.0546,6.714599999999997,19
38333,Falanghina Mezzogiorno IGT 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",24.2046,3.8645999999999994,19
539694,Felipe Primitivo rosato Terre d´Abruzzo Lunaria DE,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",38.199,6.098999999999997,19
539319,Fiori Naturali Bianco 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",16.564799999999998,2.6447999999999983,19
539320,Fiori Naturali Rosso 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",16.564799999999998,2.6447999999999983,19
538484,Frizzante Jarasole rosé IGT - Bügelverschluss,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",29.202599999999997,4.662599999999998,19
539663,Grauburgunder QW Pfalz 2025 Mehrweg by Schmitzer,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",24.2046,3.8645999999999994,19
38332,Grillo bianco Mezzogiorno IGT 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",24.2046,3.8645999999999994,19
539569,Grillo Mbettata Sicilia Lunaria DEMETER DOP 2025,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",36.057,5.7570000000000014,19
539016,Il Pioppo Catarratto DOC Sizilien,San Vicario,Italien,100% Biozutaten,"6x0,75l",39.9126,6.3725999999999985,19
539017,Il Pioppo Grillo DOC Sizilien,San Vicario,Italien,100% Biozutaten,"6x0,75l",39.9126,6.3725999999999985,19
539018,Il Pioppo Nero d’Avola DOC Sizilien,San Vicario,Italien,100% Biozutaten,"6x0,75l",39.9126,6.3725999999999985,19
638719,La Marchesa Primitivo IGT Puglia,San Vicario,Italien,100% Biozutaten,"6x0,75l",49.90859999999999,7.968599999999995,19
638717,La Marchesa Rosato Nero di Troia IGT Puglia,San Vicario,Italien,100% Biozutaten,"6x0,75l",49.90859999999999,7.968599999999995,19
539383,Lume Lugana DOC 2025 Fasoli,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",69.9006,11.160599999999995,19
539278,Malvasia Terre di Chieti Lunaria DEMETER IGT 2025,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",36.057,5.7570000000000014,19
38367,Merlot Becco halbtrocken IGT 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",24.418799999999997,3.898799999999998,19
38385,Merlot Becco IGT 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",24.418799999999997,3.898799999999998,19
38795,Merlot Osteria DEMETER IGT 2025 - BagInBox,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"3,0l",14.517999999999999,2.3179999999999996,19
38498,Merlot Osteria DEMETER IGT 2025,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",21.848399999999998,3.4883999999999986,19
539369,Montepulc. Coste di Moro Lunaria DEMETER DOC 2020,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"12x0,375l",54.978,8.777999999999999,19
539271,Montepulc. Coste di Moro Lunaria DEMETER DOC 2020,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",42.126,6.725999999999999,19
539324,Montepulc. Coste di Moro Riserva DEMETER DOP 2017,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",61.047,9.747,19
38379,Montepulciano Becco DOC 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",24.418799999999997,3.898799999999998,19
539380,Montepulciano d'Abruzzo Babalu DOP 2022 DEMETER,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",40.340999999999994,6.440999999999995,19
38361,Montepulciano Osteria DEMETER DOC 2022,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
38442,Morellino di Scansano DOCG 2023,La Selva,Italien,EG-Bio,"6x0,75l",52.0506,8.3106,19
538274,Negroamaro Villa Triforio Puglia IGT 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",28.916999999999998,4.616999999999997,19
539360,Nero d'Avola 'Chiaramontesi' Luna Gaia DOP 2021,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",37.485,5.984999999999999,19
38330,Nero d'Avola Mezzogiorno IGT 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",24.2046,3.8645999999999994,19
539235,Nero d`Avola Antura Maggio DOP 2022,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",35.6286,5.688599999999997,19
539458,Nero d`Avola Riserva Antura Maggio DOP 2021,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",43.196999999999996,6.8969999999999985,19
538325,Nero di Troia Duca d'Ascoli IGT 2024 - Holzkiste,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",39.9126,6.3725999999999985,19
538329,Nero di Troia Mezzogiorno IGT 2022,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",24.2046,3.8645999999999994,19
538742,Novello Veneto Pizzolato ohne SO2 IGT 2026,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",34.200599999999994,5.460599999999996,19
539269,Pecorino Civitas Terre di Chieti Lunaria IGT 2025,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",36.057,5.7570000000000014,19
539600,PFANDtastico Pinot Grigio IGT 2024 Mehrweg,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",21.777,3.4770000000000003,19
539601,PFANDtastico Primitivo IGT 2024 Mehrweg,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",21.777,3.4770000000000003,19
539431,Pinot Bianco Osteria DEMETER IGT 2024,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
38382,Pinot Grigio Becco IGT 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",28.916999999999998,4.616999999999997,19
539676,Pinot Grigio delle Venezie DOC 2024 Fasoli,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",35.6286,5.688599999999997,19
38594,Pinot Grigio Osteria DEMETER IGT 2025 - Kleingr.,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"12x0,375l",34.5576,5.517600000000002,19
38599,Pinot Grigio Osteria DEMETER IGT 2025,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",21.848399999999998,3.4883999999999986,19
539270,Pinot Grigio Terre di Ch. Lunaria DEMETER IGT 2025,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",42.126,6.725999999999999,19
539571,Primitivo Becco IGT Puglia 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",24.418799999999997,3.898799999999998,19
538238,Primitivo Gioia del Colle DOC Nera 2021,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",74.97,11.969999999999999,19
539699,Primitivo Lamarossa Puglia IGP 2021 Amastuola,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",82.03859999999999,13.09859999999999,19
38331,Primitivo Mezzogiorno IGT 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",24.2046,3.8645999999999994,19
539653,Primitivo Rosato Mezzogiorno IGT 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",24.2046,3.8645999999999994,19
539266,Primitivo Ruminat Lunaria DEMETER IGT 2025,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",41.769,6.668999999999997,19
539368,Primitivo Salento Perrini IGT 2022,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",44.625,7.125,19
539381,Primitivo Terre di Chieti Babalu IGP 2025 DEMETER,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",40.340999999999994,6.440999999999995,19
38481,Prosecco Jarasole DOC - Bügelverschluss,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",37.485,5.984999999999999,19
38480,Prosecco Osteria DOC,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",40.626599999999996,6.486599999999996,19
538277,Prosecco Tramici DOC,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",31.059,4.959,19
38376,Rosato Becco 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",24.418799999999997,3.898799999999998,19
38831,Sangiovese Osteria DEMETER IGT 2024,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
38443,Sangiovese Rosso Toscano IGT,La Selva,Italien,Naturland,"6x0,75l",37.056599999999996,5.916599999999995,19
539570,Soave Becco DOC 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",24.418799999999997,3.898799999999998,19
539589,Tempranillo Vina Bujanda Rioja D.O.Ca.,Peter Riegel Weinhandel,Spanien,EG-Bio,"12x0,375l",43.1256,6.885599999999997,19
38384,Trebbiano Becco IGT 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",24.418799999999997,3.898799999999998,19
539279,Trebbiano Charisma Lunaria DEMETER DOC 2023,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",36.057,5.7570000000000014,19
38445,Vermentino Maremma Toskana DOC 2015,La Selva,Italien,Naturland,"6x0,75l",52.0506,8.3106,19
38388,Vernacchia di San Gimignano La Lastza DOCG 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"0,75l",9.6985,1.5484999999999989,19
38806,Grüner Veltliner Paradeiser QW 2024,Peter Riegel Weinhandel,Österreich,EG-Bio,"6x0,75l",26.3466,4.206599999999998,19
38807,Zweigelt Paradeiser QW 2024,Peter Riegel Weinhandel,Österreich,EG-Bio,"6x0,75l",26.3466,4.206599999999998,19
539420,Caballero andante tinto SO2-frei DO 2025,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",29.9166,4.776599999999998,19
539455,Camino blanco - BagInBox,Peter Riegel Weinhandel,Spanien,EG-Bio,"3,0l",8.3181,1.3280999999999992,19
538287,Camino blanco 2025 - Kleinflasche,Peter Riegel Weinhandel,Spanien,EG-Bio,"12x0,25l",16.993199999999998,2.7131999999999987,19
38628,Camino blanco 2025,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",16.779,2.6790000000000003,19
38629,Camino lindo tinto 2025,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",16.779,2.6790000000000003,19
38839,Camino roble 2019,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",19.278,3.0779999999999994,19
539454,Camino rosado - BagInBox,Peter Riegel Weinhandel,Spanien,EG-Bio,"3,0l",8.3181,1.3280999999999992,19
539231,Camino rosado 2025 - Kleinflasche,Peter Riegel Weinhandel,Spanien,EG-Bio,"12x0,25l",16.993199999999998,2.7131999999999987,19
38627,Camino rosado 2025,Peter Riegel Weinhandel,Spanien,IA,"6x0,75l",16.779,2.6790000000000003,19
38643,Camino tinto - BagInBox,Peter Riegel Weinhandel,Spanien,100% Biozutaten,"3,0l",8.3181,1.3280999999999992,19
538288,Camino tinto 2025 - Kleinflasche,Peter Riegel Weinhandel,Spanien,EG-Bio,"12x0,25l",16.993199999999998,2.7131999999999987,19
38626,Camino tinto 2025,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",16.779,2.6790000000000003,19
539013,Capellana Macabeo blanco,San Vicario,Spanien,100% Biozutaten,"6x0,75l",29.202599999999997,4.662599999999998,19
539014,Capellana Tempranillo rosado,San Vicario,Spanien,100% Biozutaten,"6x0,75l",29.202599999999997,4.662599999999998,19
539015,Capellana Tempranillo tinto,San Vicario,Spanien,100% Biozutaten,"6x0,75l",29.202599999999997,4.662599999999998,19
539686,Casa de la Ermita Roble Jumilla D.O.P. 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",35.6286,5.688599999999997,19
539526,Casa los Pinos Blanco 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x1,0l",20.2776,3.2376000000000005,19
539525,Casa los Pinos Rosado 2025,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x1,0l",20.2776,3.2376000000000005,19
38616,Casa los Pinos Tinto DO 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x1,0l",20.2776,3.2376000000000005,19
38662,Castillo de Enguera Reserva DO 2021,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",38.556,6.155999999999999,19
638706,Chaval Bobal rosado DO,San Vicario,Spanien,100% Biozutaten,"6x0,75l",33.558,5.3580000000000005,19
638705,Chaval Macabeo blanco DO,San Vicario,Spanien,100% Biozutaten,"6x0,75l",33.558,5.3580000000000005,19
538339,Finca Enguera Blanco Valencia DO 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",25.347,4.047000000000001,19
38661,Finca Enguera Crianza DO 2023,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",30.630599999999998,4.890599999999999,19
539282,Flor Natural blanco VdT 2025,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",16.422,2.622,19
539283,Flor Natural rosado VdT 2025,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",16.422,2.622,19
539284,Flor Natural tinto VdT,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",16.422,2.622,19
538336,Garnacha rosado Parra DEMETER DO 2025,Peter Riegel Weinhandel,Spanien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
539506,Garnacha Unexpected Tinto 2024 Pago Ayles,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",34.4148,5.494799999999998,19
539528,La Meseta Blanco VdlT Tierra de Castilla 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x1,0l",18.1356,2.8956,19
539527,La Meseta Tinto VdlT Tierra de Castilla 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x1,0l",18.1356,2.8956,19
539649,Mantra Lokah Blanco Verdejo-Sauvignon blanc 2025,Peter Riegel Weinhandel,Spanien,Naturland,"6x0,75l",19.992,3.192,19
539650,Mantra Lokah Rosado Garnacha-Monastrell 2025,Peter Riegel Weinhandel,Spanien,Naturland,"6x0,75l",19.992,3.192,19
539651,Mantra Lokah Tinto Tempranillo-Merlot 2024,Peter Riegel Weinhandel,Spanien,Naturland,"6x0,75l",19.992,3.192,19
539635,Mas Enguera Tinto Valencia D.O. 2022 Enguera,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",57.04859999999999,9.108599999999996,19
38496,Merlot Parra DEMETER DO 2024,Peter Riegel Weinhandel,Spanien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
539434,Mirasoles Appassimento 2023 Pablo Parra,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",40.340999999999994,6.440999999999995,19
538278,Monastrell Cepa 50 Alicante Pinoso DO 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",31.772999999999996,5.072999999999997,19
539545,Patria Chica Vino de Pago 2023 Pago Aylés,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",47.7666,7.626599999999996,19
539602,PFANDtastico Blanco 2024 Mehrweg,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",16.779,2.6790000000000003,19
539603,PFANDtastico Rosado 2024 Mehrweg,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",16.779,2.6790000000000003,19
539604,PFANDtastico Tinto 2024 Mehrweg,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",16.779,2.6790000000000003,19
38613,Quaderna Via Navarra Reserva DO 2020,Peter Riegel Weinhandel,Spanien,EG-Bio,"0,75",8.865499999999999,1.4154999999999989,19
38682,Rebel.lia tinto Utiel-Requena DOP 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",32.0586,5.118599999999997,19
38606,Rioja Magister Bibendi Crianza DOC 2021,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",40.8408,6.520800000000001,19
38609,Rioja Noemus Navarsotillo DOC 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",28.4886,4.5486,19
38867,Sauvignon blanc Parra DEMETER DO 2025,Peter Riegel Weinhandel,Spanien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
38605,Sekt Sueno brut,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",37.056599999999996,5.916599999999995,19
38637,Syrah tinto Parra DEMETER DO 2025,Peter Riegel Weinhandel,Spanien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
38660,Tempranillo Finca Enguera DO 2025,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",22.134,3.533999999999999,19
38679,Verdejo blanco Parra DEMETER DO 2025,Peter Riegel Weinhandel,Spanien,Demeter (Deutschland),"6x0,75l",24.633,3.933,19
539641,Vermador Tinto Barrica Alicante D.O.2024 Pinoso,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",30.345,4.844999999999999,19
38649,Vida feliz blanco Tafelwein weiß,Biotropic,Spanien,EG-Bio,"6x1,0l",19.278,3.0779999999999994,19
38648,Vida feliz tinto Tafelwein rot,Biotropic,Spanien,EG-Bio,"6x1,0l",19.278,3.0779999999999994,19
539683,Vina Bujanda Rioja Crianza D.O.Ca. 2021,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",46.053000000000004,7.3530000000000015,19
539610,Vino Pasamonte Los Balagueses D.O.P. 2021,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",56.3346,8.994599999999998,19
538763,Retsina Papakonstantinou DEMETER,Epikouros,Griechenland,Demeter (Deutschland),"6x0,75l",32.487,5.187000000000001,19
38820,Syrah Akratos Papakonstantinou DEMETER 2021,Epikouros,Griechenland,Demeter (Deutschland),"6x0,75l",37.128,5.928000000000001,19
538245,ÀO Tinto Tejo DOC 2024,Peter Riegel Weinhandel,Portugal,EG-Bio,"6x0,75l",27.7746,4.4346,19
539685,Liv Vinho Verde DOC 2025 A&D Wines,Peter Riegel Weinhandel,Portugal,EG-Bio,"6x0,75l",33.7008,5.380800000000001,19
581413,Mirin süßer Reiswein,Terrasana,Japan,100% Biozutaten,6x250ml,23.6898,1.5498000000000012,7
38705,Shiraz Merlot Moonlight Stellar 2025,Peter Riegel Weinhandel,Südafrika,EG-Bio,"6x0,75l",29.202599999999997,4.662599999999998,19
539519,Shiraz Stellar Organics 2025 - ohne SO2,Peter Riegel Weinhandel,Südafrika,EG-Bio,"6x0,75l",34.200599999999994,5.460599999999996,19
539546,Birnauer Sekt b.A. Baden Brut,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",66.3306,10.590600000000002,19
38342,Champagner brut exclusiv Fleury DEMETER,Peter Riegel Weinhandel,Frankreich,Demeter (Deutschland),"0,75l",43.078,6.878,19
38859,Crémant d´Alsace Stentz AOP 2023,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",89.17859999999999,14.238599999999991,19
539307,Lambrusco di Modena Fratello Sole DOC,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",31.059,4.959,19
539516,Landpartie Sekt mild,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",37.056599999999996,5.916599999999995,19
539496,Moscato Spumante Dolce Pizzolato,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",52.0506,8.3106,19
685635,NARDI Moscato Veneto IGT Vino Frizzante,Bio Gourmet,Diverse,100% Biozutaten,6x750ml,46.41,7.409999999999997,19
