Kategorie,ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
Trockenware,545287,Beta Glucan Flocken DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x500g,16.7793,1.0164,7
Trockenware,545288,MISCHKARTON Gesundheitsflocken DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),12x500g,33.5586,2.0328,7
Trockenware,545313,Haferflocken Großblatt DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x1kg,17.2647,1.0458,7
Trockenware,545314,Haferflocken Zartblatt DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x750g,17.2647,1.0458,7
Trockenware,545318,Haferflocken Kleinblatt DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x1kg,17.2647,1.0458,7
Trockenware,545337,Braunhirseflocken glutenfrei,Spielberger,Diverse,EG-Bio,4x250g,12.9427,0.784,7
Trockenware,545338,Erdmandelflocken glutenfrei,Spielberger,Diverse,EG-Bio,4x250g,14.3757,0.8708,7
Trockenware,545340,Haferflocken Großblatt glutenfrei DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x475g,12.5498,0.7602,7
Trockenware,545341,Haferflocken Kleinblatt glutenfrei DEMETER,Spielberger,Deutschland,Demeter (Deutschland),6x475g,12.5498,0.7602,7
Trockenware,545342,Reisflocken glutenfrei DEMETER,Spielberger,Italien,Demeter (Deutschland),4x250g,5.778,0.35,7
Trockenware,545343,Buchweizenflocken glutenfrei,Spielberger,Tschechische Republik,EG-Bio,4x250g,8.043,0.4872,7
Trockenware,545345,Hirseflocken glutenfrei,Spielberger,Ukraine,EG-Bio,4x250g,5.778,0.35,7
Trockenware,545350,Porridgeflocken Klassik Hafer DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x425g,9.915,0.6006,7
Trockenware,545351,Porridgeflocken Klassik Dinkel DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x425g,12.6192,0.7644,7
Trockenware,545352,Porridgeflocken Hafer Erdmandel DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x425g,13.5205,0.819,7
Trockenware,545353,Porridgeflocken Buchweizen Mischung,Spielberger,Europäische Union,100% Biozutaten,6x400g,16.7793,1.0164,7
Trockenware,545354,Porridgeflocken Hirse Mischung DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x400g,16.7793,1.0164,7
Trockenware,545359,Porridgeflocken Hafer Winter Apfel-Zimt DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x400g,16.7793,1.0164,7
Trockenware,545361,Haferflocken Kleinblatt glutenfrei DEMETER,Spielberger,Deutschland,Demeter (Deutschland),6x950g,20.1074,1.218,7
Trockenware,545362,Haferflocken Zartblatt glutenfrei DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x375g,12.2031,0.7392,7
Trockenware,545363,Haferflocken Zartblatt glutenfrei DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x750g,18.8594,1.1424,7
Trockenware,545365,Porridgeflocken Klassik Hafer glutenfrei DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x425g,14.8379,0.8988,7
Trockenware,550209,Weißtannenhonig DEMETER,Imkerei Friedmann,Deutschland,Demeter (Deutschland),6x250g,63.4424,3.843,7
Trockenware,550212,Akazienhonig DEMETER,Imkerei Friedmann,Baden-Württemberg,Demeter (Deutschland),6x500g,67.8799,4.1118,7
Trockenware,550213,Lindenhonig DEMETER,Imkerei Friedmann,Baden-Württemberg,Demeter (Deutschland),6x500g,67.8799,4.1118,7
Trockenware,550246,Manukahonig MGO 250+ Liquid-Sticks,Hoyer,Neuseeland,100% Biozutaten,5x12x8g,38.1348,2.31,7
Trockenware,550284,Propolis Extrakt - Tropfen,Hoyer,Diverse,100% Biozutaten,30ml,6.5523,0.3969,19
Trockenware,550287,Manuka-Honig TranzAlpine MGO 400+,Hoyer,Neuseeland,EG-Bio,250g,44.375,2.688,7
Trockenware,550288,Manuka-Honig TranzAlpine MGO 250+,Hoyer,Neuseeland,EG-Bio,250g,27.145,1.6443,7
Trockenware,550289,Manuka-Honig TranzAlpine MGO 550+,Hoyer,Neuseeland,EG-Bio,250g,66.3199,4.0173,7
Trockenware,550291,Blütenhonig flüssig,Green organics,Diverse,EG-Bio,6x500g,22.6035,1.3692,7
Trockenware,550292,Blütenhonig cremig,Green organics,Diverse,EG-Bio,6x500g,21.6328,1.3104,7
Trockenware,550293,Akazienhonig,Green organics,Volksrepublik China,EG-Bio,6x500g,32.3106,1.9572,7
Trockenware,550298,Manuka-Honig TranzAlpine MGO 100+,Hoyer,Neuseeland,EG-Bio,250g,18.478,1.1193,7
Trockenware,550309,Der Starke Manukahonig,Sonnentor,Neuseeland,EG-Bio,3x250g,89.2701,5.4075,7
Trockenware,550601,Lindenblütenhonig TAGWERK,Tagwerk,Bayern,Biokreis           ,6x490g,56.5088,3.423,7
Trockenware,550604,Akazienhonig TAGWERK,Tagwerk,Bayern,Biokreis           ,6x250g,33.2119,2.0118,7
Trockenware,550605,Akazienhonig TAGWERK,Tagwerk,Bayern,Biokreis           ,6x490g,56.5088,3.423,7
Trockenware,550607,Wildblütenhonig TAGWERK,Tagwerk,Bayern,Biokreis           ,6x490g,55.3995,3.3558,7
Trockenware,550609,Blütenhonig TAGWERK,Tagwerk,Bayern,Biokreis           ,6x490g,55.3995,3.3558,7
Trockenware,550611,Waldhonig flüssig TAGWERK,Tagwerk,Bayern,Biokreis           ,6x490g,56.5088,3.423,7
Trockenware,550612,Waldhonig cremig TAGWERK,Tagwerk,Bayern,Biokreis           ,6x490g,56.5088,3.423,7
Trockenware,552009,Protein Linsen Mix,Davert Mühle,Diverse,100% Biozutaten,8x500g,23.2969,1.4112,7
Trockenware,552088,Sojabohnen gelb aus Bayern,Tagwerk,Bayern,Naturland          ,8x500g,17.1029,1.036,7
Trockenware,552092,Cannellini Bohnen,Davert Mühle,Ägypten,EG-Bio,8x500g,26.3477,1.596,7
Trockenware,552121,Linsen grün aus Baden-Württemberg BIOLAND,Landmacher,Baden-Württemberg,Bioland,12x500g,48.2579,2.9232,7
Trockenware,552122,Linsen rot aus Baden-Württemberg BIOLAND,Landmacher,Baden-Württemberg,Bioland,12x400g,59.4903,3.6036,7
Trockenware,552123,Feine Braune Linsen aus Baden-Württemberg BIOLAND,Landmacher,Baden-Württemberg,Bioland,12x500g,48.8125,2.9568,7
Trockenware,552124,Schwarze Bohnen aus Baden-Württemberg BIOLAND,Landmacher,Baden-Württemberg,Bioland,12x500g,47.5645,2.8812,7
Trockenware,552137,Berglinsen braun,Unverpackt für Alle,Europäische Union,EG-Bio,6x435g,18.6514,1.1298,7
Trockenware,552138,Linsen rot,Unverpackt für Alle,Europäische Union,EG-Bio,6x460G,21.4942,1.302,7
Trockenware,552170,Linsen Le Puy aus Deutschland DEMETER,Spielberger,Deutschland,Demeter (Deutschland),4x400g,12.9427,0.784,7
Trockenware,552171,Kichererbsen aus Deutschland BIOLAND,Spielberger,Deutschland,Bioland,4x500g,10.1231,0.6132,7
Trockenware,552208,Rote Linsen,Morgenland,Türkei,EG-Bio,6x500g,13.8672,0.84,7
Trockenware,552230,Beluga Linsen kleine Schwarze DEMETER WIR.,WIR. Bio Power Bodensee,Regional,Demeter (Deutschland),8x400g,25.4232,1.54,7
Trockenware,555141,Chia,Davert Mühle,Diverse,EG-Bio,8x210g,29.6758,1.7976,7
Trockenware,555218,Hanfsamen ungeschält,Davert Mühle,Diverse,EG-Bio,8x150g,19.4141,1.176,7
Trockenware,555224,Sesam schwarz,Arche,Diverse,EG-Bio,6x125g,21.9795,1.3314,7
Trockenware,555234,Studentenfutter,Green organics,Diverse,100% Biozutaten,12x250g,33.2813,2.016,7
Trockenware,555264,Schwarzer Sesam,Govinda,Diverse,EG-Bio,6x200g,21.6328,1.3104,7
Trockenware,555281,Schoko-Kokos-Mandeln,Rosengarten,Diverse,100% Biozutaten,6x100g,21.7022,1.3146,7
Trockenware,555301,Kokosflakes,Dr. Goerg,Philippinen,EG-Bio,6x300g,24.6143,1.491,7
Trockenware,555302,Kokosraspel,Dr. Goerg,Philippinen,EG-Bio,6x300g,24.6143,1.491,7
Trockenware,555303,Leinsaat braun,Davert Mühle,Europäische Union,EG-Bio,6x500g,15.4619,0.9366,7
Trockenware,555304,Goldgelbe Leinsaat,Davert Mühle,KZ,EG-Bio,6x500g,17.8887,1.0836,7
Trockenware,555305,Leinsaat braun geschrotet,Davert Mühle,Volksrepublik China,EG-Bio,6x400g,13.2432,0.8022,7
Trockenware,555307,Sonnenblumenkerne aus Europa,Davert Mühle,Europäische Union,EG-Bio,6x500g,15.3233,0.9282,7
Trockenware,555308,Sesam ungeschält,Davert Mühle,Paraguay,EG-Bio,6x500g,19.8994,1.2054,7
Trockenware,555315,Schoko-Zimt-Mandeln,Rosengarten,Diverse,100% Biozutaten,6x100g,21.7715,1.3188,7
Trockenware,555316,Nougat-Mandeln,Rosengarten,Diverse,100% Biozutaten,6x100g,21.7715,1.3188,7
Trockenware,555317,Schoko-Knusperkugeln,Rosengarten,Diverse,100% Biozutaten,6x90g,17.958,1.0878,7
Trockenware,555317,Schoko-Knusperkugeln,Rosengarten,Diverse,100% Biozutaten,6x90g,17.958,1.0878,7
Trockenware,555319,Rudi Rentier Gebrannte Mandeln mit Sesam,Govinda,Diverse,100% Biozutaten,6x50g,7.2803,0.441,7
Trockenware,555319,Rudi Rentier Gebrannte Mandeln mit Sesam,Govinda,Diverse,100% Biozutaten,6x50g,7.2803,0.441,7
Trockenware,555325,Schwarzer Sesam,Davert Mühle,Diverse,EG-Bio,8x200g,17.6576,1.0696,7
Trockenware,555330,Frohe Ostern Gebrannte Mandeln mit Sesam,Govinda,Diverse,100% Biozutaten,6x50g,14.5606,0.882,7
Trockenware,555332,Walnusskerne Hälften - lose,Morgenland,Diverse,EG-Bio,"2,5kg",40.1571,2.4325,7
Trockenware,555334,Kerniges Studentenfutter - lose,Morgenland,Diverse,100% Biozutaten,"3,5kg",42.6416,2.583,7
Trockenware,555335,Cashewkerne Großbruch - lose,Morgenland,Burkina Faso,EG-Bio,"3,5kg",59.9756,3.633,7
Trockenware,555336,Cashewkerne ganz - lose,Morgenland,Burkina Faso,EG-Bio,4kg,77.3096,4.683,7
Trockenware,555337,Haselnusskerne - lose,Morgenland,Europäische Union,EG-Bio,"3,5kg",87.71,5.313,7
Trockenware,555339,Nussmix kernig - lose,Morgenland,Diverse,100% Biozutaten,"3,5kg",72.6872,4.403,7
Trockenware,555345,Mandelkerne - lose,Morgenland,Europäische Union,EG-Bio,"3,5kg",57.6644,3.493,7
Trockenware,555353,Wilde Erdnüsse ungeröstet - ungesalzen,Flores Farm,Indonesien,EG-Bio,6x100g,13.1045,0.7938,7
Trockenware,555359,Kürbiskerne DEMETER - unverpackt,Spielberger,Österreich,Demeter (Deutschland),"3,75kg",46.1084,2.793,7
Trockenware,555387,Sonnenblumenkerne - unverpackt,Spielberger,Europäische Union,EG-Bio,"3,75kg",12.1338,0.735,7
Trockenware,555388,Sesam ungeschält - unverpackt,Spielberger,Ägypten,EG-Bio,"3,75kg",21.6559,1.3118,7
Trockenware,555389,Leinsaat braun - unverpackt,Spielberger,Ägypten,EG-Bio,"3,75kg",14.4334,0.8743,7
Trockenware,555395,Sonnenblumenkerne DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),4x400g,10.0306,0.6076,7
Trockenware,555396,Leinsaat braun,Spielberger,H,EG-Bio,4x400g,8.5977,0.5208,7
Trockenware,555397,Goldleinsamen,Spielberger,H,EG-Bio,4x400g,10.0768,0.6104,7
Trockenware,555398,Sesam ungeschält DEMETER,Spielberger,Ägypten,Demeter (Deutschland),4x400g,14.3757,0.8708,7
Trockenware,555405,Cashewkerne Großbruch,Morgenland,Diverse,EG-Bio,6x500g,57.4795,3.4818,7
Trockenware,555408,Haselnusskerne,Morgenland,Europäische Union,EG-Bio,6x350g,56.1622,3.402,7
Trockenware,555414,Kokoschips geröstet,Morgenland,Diverse,EG-Bio,6x150g,11.7178,0.7098,7
Trockenware,555417,Macadamianüsse,Morgenland,Diverse,EG-Bio,8x100g,26.3477,1.596,7
Trockenware,555420,Mandelkerne blanchiert,Morgenland,Europäische Union,EG-Bio,8x100g,19.599,1.1872,7
Trockenware,555422,Mandelkerne,Morgenland,Europäische Union,EG-Bio,6x500g,54.7061,3.3138,7
Trockenware,555425,Paranusskerne,Morgenland,Bolivien,EG-Bio,8x100g,27.2722,1.652,7
Trockenware,555426,Pistazien geschält,Morgenland,Türkei,EG-Bio,8x70g,37.349,2.2624,7
Trockenware,555427,Pekannusskern-Hälften,Morgenland,Diverse,EG-Bio,8x100g,30.6003,1.8536,7
Trockenware,555428,Maronen verzehrfertig,Morgenland,Italien,EG-Bio,10x100g,26.4632,1.603,7
Trockenware,555430,Walnusskerne Hälften,Morgenland,Diverse,EG-Bio,8x100g,17.2878,1.0472,7
Trockenware,555433,Haselnusskerne,Morgenland,Diverse,EG-Bio,8x200g,42.5261,2.576,7
Trockenware,555434,Kokosraspel NATURLAND,Morgenland,Diverse,Naturland          ,6x200g,15.6699,0.9492,7
Trockenware,555435,Mandelkerne,Morgenland,Diverse,EG-Bio,8x200g,30.9701,1.876,7
Trockenware,555436,Kerniges Studentenfutter,Morgenland,Diverse,100% Biozutaten,7x250g,25.8854,1.568,7
Trockenware,555437,Kerniges Studentenfutter,Morgenland,Diverse,100% Biozutaten,6x500g,40.2149,2.436,7
Trockenware,555440,Cashew-Cranberry-Mix,Morgenland,Diverse,100% Biozutaten,9x150g,24.961,1.512,7
Trockenware,555441,Kerniger Nuss-Mix,Morgenland,Diverse,100% Biozutaten,9x150g,32.2412,1.953,7
Trockenware,555445,Jumbo Pistazien geröstet & gesalzen,Morgenland,Diverse,100% Biozutaten,6x300g,49.5752,3.003,7
Trockenware,555448,Jumbo-Pistazien geröstet & gesalzen,Morgenland,Diverse,100% Biozutaten,9x125g,36.4014,2.205,7
Trockenware,555450,Cashewkerne geröstet & gesalzen,Morgenland,Diverse,100% Biozutaten,9x150g,35.8814,2.1735,7
Trockenware,555455,Kokoschips Kakao,Morgenland,Sri Lanka - Ceylon,100% Biozutaten,9x55g,15.8086,0.9576,7
Trockenware,555456,Kokoschips Karamell,Morgenland,Sri Lanka - Ceylon,100% Biozutaten,9x55g,15.8086,0.9576,7
Trockenware,555457,Kokoschips Ananas,Morgenland,Sri Lanka - Ceylon,100% Biozutaten,9x55g,15.8086,0.9576,7
Trockenware,555465,Kokos Bites Kaffee,Morgenland,Sri Lanka - Ceylon,100% Biozutaten,8x125g,17.1029,1.036,7
Trockenware,555466,Kokos Bites Ingwer,Morgenland,Sri Lanka - Ceylon,100% Biozutaten,8x125g,17.1029,1.036,7
Trockenware,555476,Snack Tamari Mandel,Morgenland,Diverse,100% Biozutaten,8x100g,21.7253,1.316,7
Trockenware,555477,Snack Pekannuss,Morgenland,Diverse,100% Biozutaten,8x85g,23.112,1.4,7
Trockenware,555478,Snack Cashew Pekan Caramel,Morgenland,Diverse,100% Biozutaten,8x85g,21.7253,1.316,7
Trockenware,555479,Snack Kokos Cranberry Cashew,Morgenland,Diverse,100% Biozutaten,8x90g,21.7253,1.316,7
Trockenware,555480,Snack Brezel Banane Mandel,Morgenland,Diverse,100% Biozutaten,8x90g,21.7253,1.316,7
Trockenware,555484,Gewürz Splitter,Rosengarten,Diverse,100% Biozutaten,6x90g,17.334,1.05,7
Trockenware,555485,Dattel Lebkuchen Konfekt m.VM-Schokolade,Rosengarten,Diverse,100% Biozutaten,6x100g,17.334,1.05,7
Trockenware,555486,Marzipan Konfekt m. ZB-Schokolade,Rosengarten,Diverse,100% Biozutaten,6x100g,17.334,1.05,7
Trockenware,555487,Winterzauber Pralinen m. cremiger Orangenfüllung,Rosengarten,Diverse,100% Biozutaten,8x75g,31.8021,1.9264,7
Trockenware,555488,Tonka Pralinen,Rosengarten,Diverse,100% Biozutaten,8x75g,31.8021,1.9264,7
Trockenware,555489,Chai Pralinen,Rosengarten,Diverse,100% Biozutaten,8x75g,31.8021,1.9264,7
Trockenware,555533,Haselnusskerne gehackt,Morgenland,Türkei,EG-Bio,8x100g,23.2044,1.4056,7
Trockenware,555534,Haselnusskerne gemahlen,Morgenland,Türkei,EG-Bio,8x150g,31.4323,1.904,7
Trockenware,555542,Zedernüsse,Morgenland,Diverse,EG-Bio,8x100g,44.375,2.688,7
Trockenware,555553,Kakao Nibs Fairtrade,Davert Mühle,Peru,EG-Bio,8x150g,55.931,3.388,19
Trockenware,555653,Hanfsamen ungeschält aus Deutschland DEMETER,Spielberger,Deutschland,Demeter (Deutschland),6x200g,14.6992,0.8904,7
Trockenware,555654,Vital Kerne Mix DEMETER,Spielberger,Europäische Union,Demeter (Deutschland),6x200g,12.5498,0.7602,7
Trockenware,555727,Cashews würzig,Landgarten,Diverse,100% Biozutaten,10x50g,17.9118,1.085,7
Trockenware,555765,Himbeere in Zartbitter-Schokolade FairTrade,Landgarten,Diverse,100% Biozutaten,10x50g,21.6097,1.309,7
Trockenware,555766,Himbeere in Beeren-Schokolade FairTrade,Landgarten,Diverse,100% Biozutaten,10x50g,21.6097,1.309,7
Trockenware,555768,Erdbeere in Vollmilch-Schokolade FairTrade,Landgarten,Diverse,100% Biozutaten,10x50g,21.6097,1.309,7
Trockenware,555769,Beeren in dreierlei Schokoladen FairTrade,Landgarten,Diverse,100% Biozutaten,10x50g,21.6097,1.309,7
Trockenware,555772,Ingwer in Zartbitter-Schokolade FairTrade,Landgarten,Diverse,100% Biozutaten,10x70g,21.6097,1.309,7
Trockenware,555806,Leinsaat braun aus Baden-Württemberg BIOLAND,Landmacher,Baden-Württemberg,Bioland,6x500g,21.6328,1.3104,7
Trockenware,555823,Chia schwarz,Unverpackt für Alle,Diverse,EG-Bio,6x365g,28.7744,1.743,7
Trockenware,555824,Sesam natur,Unverpackt für Alle,Diverse,EG-Bio,6x340g,20.1074,1.218,7
Trockenware,555830,Sonnenblumenkerne,Unverpackt für Alle,Europäische Union,Naturland          ,6x320g,17.2647,1.0458,7
Trockenware,555831,Kürbiskerne DEMETER,Unverpackt für Alle,Österreich,Demeter (Deutschland),6x320g,33.2119,2.0118,7
Trockenware,555835,Walnußhälften,Unverpackt für Alle,Europäische Union,EG-Bio,6x200g,33.2119,2.0118,7
Trockenware,555836,Erdnusskerne roh geschält,Unverpackt für Alle,Volksrepublik China,EG-Bio,6x325g,21.1475,1.281,7
Trockenware,555837,Haselnusskerne,Unverpackt für Alle,Diverse,EG-Bio,6x290g,40.8389,2.4738,7
Trockenware,555838,Mandelkerne natur,Unverpackt für Alle,Europäische Union,EG-Bio,6x290g,39.5215,2.394,7
Trockenware,555839,Cashewkerne,Unverpackt für Alle,Diverse,EG-Bio,6x280g,43.335,2.625,7
Trockenware,555900,Kokoschips ungeröstet,Biotropic,Diverse,EG-Bio,6x100g,8.251,0.4998,7
Trockenware,555902,Kokosraspeln,Biotropic,Diverse,EG-Bio,6x250g,13.2432,0.8022,7
Trockenware,555905,Cashewkerne,Biotropic,EAT,EG-Bio,6x250g,23.4356,1.4196,7
Trockenware,555908,Erdnusskerne geröstet & gesalzen,Biotropic,Deutschland,100% Biozutaten,8x125g,12.2956,0.7448,7
Trockenware,555910,Haselnusskerne,Biotropic,Deutschland,EG-Bio,6x200g,22.3262,1.3524,7
Trockenware,555912,Mandelkerne,Biotropic,Diverse,EG-Bio,6x200g,20.8701,1.2642,7
Trockenware,555913,Nusskernmischung,Biotropic,Diverse,EG-Bio,8x200g,27.1797,1.6464,7
Trockenware,555914,Paranusskerne,Biotropic,Diverse,EG-Bio,6x200g,21.7715,1.3188,7
Trockenware,555915,Pistazienkerne geröstet & gesalzen,Biotropic,Diverse,EG-Bio,8x150g,30.8776,1.8704,7
Trockenware,555916,Studentenfutter,Biotropic,Diverse,EG-Bio,6x200g,16.2246,0.9828,7
Trockenware,555918,Walnusskerne,Biotropic,Diverse,EG-Bio,6x150g,14.1445,0.8568,7
Trockenware,556164,Pfeffer schwarz Trio Noir,Herbaria,Diverse,EG-Bio,75g,6.8412,0.4144,7
Trockenware,556169,Kreuzkümmel fein gemahlen,Herbaria,Türkei,EG-Bio,25g,3.8135,0.231,7
Trockenware,556173,Tutto Mio - Antipastigewürz,Herbaria,Diverse,100% Biozutaten,65g,6.1131,0.3703,7
Trockenware,556176,Rote Zwiebeln Stückchen getrocknet,Herbaria,Österreich,Bioland,50g,4.2757,0.259,7
Trockenware,556179,Tutto mio! Antipastigewürz - Gewürzmühle,Herbaria,Diverse,100% Biozutaten,40g,4.3797,0.2653,7
Trockenware,556197,Querbeet Gemüsebrühe,Herbaria,Diverse,Bioland,90g,5.1886,0.3143,7
Trockenware,556201,Kurkuma gemahlen,Herbaria,Indien,EG-Bio,25g,3.8135,0.231,7
Trockenware,556260,Chili con Carlos,Herbaria,Diverse,100% Biozutaten,110g,7.3727,0.4466,7
Trockenware,556273,Maestro di BBQ - Mediterranes Grillgewürz,Herbaria,Diverse,100% Biozutaten,70g,6.5754,0.3983,7
Trockenware,556274,"Fisch Ahoi - für Fisch, Nudeln & Bratlinge",Herbaria,Diverse,100% Biozutaten,85g,6.1131,0.3703,7
Trockenware,556275,Mapuche-Feuer - Grill- & Schmortopfgewürz,Herbaria,Diverse,100% Biozutaten,95g,7.3727,0.4466,7
Trockenware,556287,Darm-Care Kräuter-Tonikum plus,Salus,Diverse,konventionell,250ml,12.1107,0.7336,19
Trockenware,556292,Neuro Balance Ashwagandha Tonikum,Salus,Diverse,100% Biozutaten,250ml,12.4574,0.7546,19
Trockenware,556293,Red Hot Chili Curry,Herbaria,Diverse,100% Biozutaten,80g,7.3727,0.4466,7
Trockenware,556295,Zimt gemahlen,Herbaria,Diverse,100% Biozutaten,70g,4.2757,0.259,7
Trockenware,556298,Lupinenwürze Lupinello Ersatz für Sojasauce vegan,Biolandhof Kelly,Baden-Württemberg,Bioland,100ml,4.9113,0.2975,7
Trockenware,556311,Meister Lampes Blütensalz - Streudose,Sonnentor,Diverse,100% Biozutaten,6x90g,16.502,0.9996,7
Trockenware,556401,Galgant gemahlen,Lebensbaum,Diverse,EG-Bio,6x40g,9.3604,0.567,7
Trockenware,556403,Gemüsegewürz,Lebensbaum,Diverse,100% Biozutaten,6x60g,13.0352,0.7896,7
Trockenware,556409,Gemüse Kartoffel Gewürzsalz - Streudose,Lebensbaum,Diverse,Demeter (Deutschland),6x150g,16.294,0.987,7
Trockenware,556410,Kräutersalz - Streudose,Lebensbaum,Diverse,100% Biozutaten,6x200g,14.2139,0.861,7
Trockenware,556412,Pommes Gewürzsalz - Streudose,Lebensbaum,Diverse,Demeter (Deutschland),6x200g,16.294,0.987,7
Trockenware,556418,Salatdressing Gartenkräuter,Lebensbaum,Diverse,100% Biozutaten,6x3x5g,7.2803,0.441,7
Trockenware,556419,Salatdressing Gurkensalat,Lebensbaum,Diverse,100% Biozutaten,6x3x5g,7.2803,0.441,7
Trockenware,556420,Salatdressing Italienische Kräuter,Lebensbaum,Diverse,100% Biozutaten,6x3x5g,7.2803,0.441,7
Trockenware,556421,Salatdressing Joghurtkräuter,Lebensbaum,Diverse,100% Biozutaten,6x3x5g,7.2803,0.441,7
Trockenware,560216,Hühnchenfleisch DEMETER,Holle,Deutschland,Demeter (Deutschland),6x125g,9.3604,0.567,7
Trockenware,560259,Veggie Curry DEMETER,Holle,Europäische Union,Demeter (Deutschland),6x190g,7.7656,0.4704,7
Trockenware,560281,Kürbis mit Huhn,Holle,Europäische Union,100% Biozutaten,6x190g,8.043,0.4872,7
Trockenware,560282,Birchermüsli DEMETER,Holle,Diverse,Demeter (Deutschland),6x220g,7.9043,0.4788,7
Trockenware,560283,Dino Danc Apfel-Heidelb.- Pflaume DEMETER - Pouchy,Holle,Diverse,Demeter (Deutschland),12x100g,10.4004,0.63,7
Trockenware,560284,AAAAPower Parrot - Pouchy Birneund Apfel mit Spina,Holle,Europäische Union,Demeter (Deutschland),12x100g,10.4004,0.63,7
Trockenware,560286,Red Bee Apfel-Erdbeer DEMETER - Pouchy,Holle,Diverse,Demeter (Deutschland),12x100g,10.4004,0.63,7
Trockenware,560287,Croco Coco - Pouchy Apfel-Mango-Kokosnuss DEMETER,Holle,Diverse,Demeter (Deutschland),12x100g,10.4004,0.63,7
Trockenware,560288,Fennel Frog Birne-Apfel-Fenchel DEMETER - Pouchy,Holle,Diverse,Demeter (Deutschland),12x100g,10.4004,0.63,7
Trockenware,560291,Banana Lama Banane-Apfel-Mango-Apr. DEM. - Pouchy,Holle,Diverse,Demeter (Deutschland),12x100g,10.4004,0.63,7
Trockenware,560292,Apple Ant Apfel- Banane-Birne DEMETER - Pouchy,Holle,Diverse,Demeter (Deutschland),12x100g,10.4004,0.63,7
Trockenware,560294,Kiwi Koala - Pouchy Birne-Banane-Kiwi DEMETER,Holle,Diverse,Demeter (Deutschland),12x100g,10.4004,0.63,7
Trockenware,560295,Blue Bird - Pouchy Birne-Apfel-Heidelb.-Hafer DEM.,Holle,Diverse,Demeter (Deutschland),12x100g,10.4004,0.63,7
Trockenware,560296,Carrot Cat Karotte-Mango-Ban.-Birne DEM.-Pouchy,Holle,Diverse,Demeter (Deutschland),12x100g,10.4004,0.63,7
